"","year","perc_expl","perc_non_expl","X","Region","Rate","Count","type"
"1678",2014,0.22,0.78,534,"Americas",149.71,5171,"Robbery"
"1679",2014,0.22,0.78,535,"Americas",NA,NA,"Robbery"
"1680",2014,0.22,0.78,536,"Americas",NA,NA,"Robbery"
"1681",2014,0.22,0.78,537,"Americas",196.182,2672,"Robbery"
"1682",2014,0.22,0.78,538,"Americas",86.119,304,"Robbery"
"1683",2014,0.22,0.78,539,"Americas",1834.286,87954,"Robbery"
"1684",2014,0.22,0.78,540,"Americas",75.171,4732,"Robbery"
"1685",2014,0.22,0.78,541,"Americas",NA,NA,"Robbery"
"1686",2014,0.22,0.78,542,"Americas",167.899,15037,"Robbery"
"1687",2014,0.22,0.78,543,"Americas",138.989,167280,"Robbery"
"1688",2014,0.22,0.78,544,"Americas",NA,NA,"Robbery"
"1689",2014,0.22,0.78,545,"Americas",250.91,9788,"Robbery"
"1690",2014,0.22,0.78,546,"Americas",51.563,33,"Robbery"
"1691",2014,0.22,0.78,547,"Americas",58.667,20923,"Robbery"
"1692",2014,0.22,0.78,548,"Americas",101.326,322900,"Robbery"
"1693",2014,0.22,0.78,549,"Americas",1134.971,483929,"Robbery"
"1694",2014,0.22,0.78,550,"Americas",NA,NA,"Robbery"
"1695",2014,0.22,0.78,551,"Americas",632.445,1282371,"Robbery"
"1696",2014,0.22,0.78,552,"Americas",598.806,106342,"Robbery"
"1697",2014,0.22,0.78,553,"Americas",200.922,94369,"Robbery"
"1698",2014,0.22,0.78,554,"Americas",558.394,89075,"Robbery"
"1699",2014,0.22,0.78,555,"Americas",NA,NA,"Robbery"
"1700",2014,0.22,0.78,556,"Americas",307.652,20305,"Robbery"
"1701",2014,0.22,0.78,557,"Americas",257.893,77600,"Robbery"
"1702",2014,0.22,0.78,558,"Americas",546.382,18577,"Robbery"
"1703",2014,0.22,0.78,559,"Asia",82.743,14317,"Robbery"
"1704",2014,0.22,0.78,560,"Asia",NA,NA,"Robbery"
"1705",2014,0.22,0.78,561,"Asia",NA,NA,"Robbery"
"1706",2014,0.22,0.78,562,"Asia",4.707,1432,"Robbery"
"1707",2014,0.22,0.78,563,"Asia",NA,NA,"Robbery"
"1708",2014,0.22,0.78,564,"Asia",2.384,3056,"Robbery"
"1709",2014,0.22,0.78,565,"Asia",20.339,120,"Robbery"
"1710",2014,0.22,0.78,566,"Asia",23.333,686,"Robbery"
"1711",2014,0.22,0.78,567,"Asia",3.134,1586,"Robbery"
"1712",2014,0.22,0.78,568,"Asia",4.609,11758,"Robbery"
"1713",2014,0.22,0.78,569,"Asia",0.222,116,"Robbery"
"1714",2014,0.22,0.78,570,"Asia",43.503,43726,"Robbery"
"1715",2014,0.22,0.78,571,"Asia",4.162,230,"Robbery"
"1716",2014,0.22,0.78,572,"Asia",2.091,1431,"Robbery"
"1717",2014,0.22,0.78,573,"Asia",NA,NA,"Robbery"
"1718",2014,0.22,0.78,574,"Asia",1.808,13,"Robbery"
"1719",2014,0.22,0.78,575,"Asia",NA,NA,"Robbery"
"1720",2014,0.22,0.78,576,"Asia",NA,NA,"Robbery"
"1721",2014,0.22,0.78,577,"Asia",NA,NA,"Robbery"
"1722",2014,0.22,0.78,578,"Asia",9.271,18107,"Robbery"
"1723",2014,0.22,0.78,579,"Asia",20.371,4235,"Robbery"
"1724",2014,0.22,0.78,580,"Asia",9.924,289,"Robbery"
"1725",2014,0.22,0.78,581,"Asia",2.535,241,"Robbery"
"1726",2014,0.22,0.78,582,"Asia",9.028,104,"Robbery"
"1727",2014,0.22,0.78,583,"Asia",11.673,471,"Robbery"
"1728",2014,0.22,0.78,584,"Asia",NA,NA,"Robbery"
"1729",2014,0.22,0.78,585,"Asia",NA,NA,"Robbery"
"1730",2014,0.22,0.78,586,"Asia",NA,NA,"Robbery"
"1731",2014,0.22,0.78,587,"Asia",4.321,174,"Robbery"
"1732",2014,0.22,0.78,588,"Asia",NA,NA,"Robbery"
"1733",2014,0.22,0.78,589,"Asia",NA,NA,"Robbery"
"1734",2014,0.22,0.78,590,"Asia",55.163,42602,"Robbery"
"1735",2014,0.22,0.78,591,"Asia",7.76,715,"Robbery"
"1736",2014,0.22,0.78,592,"Europe",26.081,2460,"Robbery"
"1737",2014,0.22,0.78,593,"Europe",32.1,2326,"Robbery"
"1738",2014,0.22,0.78,594,"Europe",24.049,2547,"Robbery"
"1739",2014,0.22,0.78,595,"Europe",19.929,1954,"Robbery"
"1740",2014,0.22,0.78,596,"Europe",36.408,13868,"Robbery"
"1741",2014,0.22,0.78,597,"Europe",3.069,125,"Robbery"
"1742",2014,0.22,0.78,598,"Europe",32.032,6418,"Robbery"
"1743",2014,0.22,0.78,599,"Europe",9.913,14340,"Robbery"
"1744",2014,0.22,0.78,600,"Europe",12.525,680,"Robbery"
"1745",2014,0.22,0.78,601,"Europe",NA,NA,"Robbery"
"1746",2014,0.22,0.78,602,"Europe",40.996,2322,"Robbery"
"1747",2014,0.22,0.78,603,"Europe",27.356,360,"Robbery"
"1748",2014,0.22,0.78,604,"Europe",30.892,1687,"Robbery"
"1749",2014,0.22,0.78,605,"Europe",15.502,51,"Robbery"
"1750",2014,0.22,0.78,606,"Europe",57.273,2650,"Robbery"
"1751",2014,0.22,0.78,607,"Europe",40.03,809,"Robbery"
"1752",2014,0.22,0.78,608,"Europe",56.816,1688,"Robbery"
"1753",2014,0.22,0.78,609,"Europe",20.673,1063,"Robbery"
"1754",2014,0.22,0.78,610,"Europe",86.298,8364,"Robbery"
"1755",2014,0.22,0.78,611,"Europe",10.256,297,"Robbery"
"1756",2014,0.22,0.78,612,"Europe",8.861,7,"Robbery"
"1757",2014,0.22,0.78,613,"Europe",29.437,1025,"Robbery"
"1758",2014,0.22,0.78,614,"Europe",29.793,1268,"Robbery"
"1759",2014,0.22,0.78,615,"Europe",35.511,3800,"Robbery"
"1760",2014,0.22,0.78,616,"Europe",0,0,"Robbery"
"1761",2014,0.22,0.78,617,"Europe",64.95,39236,"Robbery"
"1762",2014,0.22,0.78,618,"Europe",44.186,190,"Robbery"
"1763",2014,0.22,0.78,619,"Europe",29.984,188,"Robbery"
"1764",2014,0.22,0.78,620,"Europe",14.678,305,"Robbery"
"1765",2014,0.22,0.78,621,"Europe",149.683,15594,"Robbery"
"1766",2014,0.22,0.78,622,"Europe",36.323,3232,"Robbery"
"1767",2014,0.22,0.78,623,"Europe",14.369,297,"Robbery"
"1768",2014,0.22,0.78,624,"Europe",151.471,70855,"Robbery"
"1769",2014,0.22,0.78,625,"Europe",40.406,3481,"Robbery"
"1770",2014,0.22,0.78,626,"Europe",195.419,21928,"Robbery"
"1771",2014,0.22,0.78,627,"Europe",177.732,114093,"Robbery"
"1772",2014,0.22,0.78,628,"Europe",55.832,45475,"Robbery"
"1773",2014,0.22,0.78,629,"Europe",2.703,1,"Robbery"
"1774",2014,0.22,0.78,630,"Europe",110.811,615,"Robbery"
"1775",2014,0.22,0.78,631,"Europe",48.649,18,"Robbery"
"1776",2014,0.22,0.78,632,"Europe",61.866,10451,"Robbery"
"1777",2014,0.22,0.78,633,"Europe",28.845,2367,"Robbery"
"1778",2014,0.22,0.78,634,"Oceania",41.927,9893,"Robbery"
"1779",2014,0.22,0.78,635,"Oceania",44.133,2016,"Robbery"
"1780",2015,0.26,0.74,636,"Africa",NA,NA,"Robbery"
"1781",2015,0.26,0.74,637,"Africa",5.984,2865,"Robbery"
"1782",2015,0.26,0.74,638,"Africa",7.184,1741,"Robbery"
"1783",2015,0.26,0.74,639,"Africa",NA,NA,"Robbery"
"1784",2015,0.26,0.74,640,"Africa",NA,NA,"Robbery"
"1785",2015,0.26,0.74,641,"Africa",NA,NA,"Robbery"
"1786",2015,0.26,0.74,642,"Africa",18.237,9389,"Robbery"
"1787",2015,0.26,0.74,643,"Africa",20.624,4805,"Robbery"
"1788",2015,0.26,0.74,644,"Africa",NA,NA,"Robbery"
"1789",2015,0.26,0.74,645,"Africa",65.5,26022,"Robbery"
"1790",2015,0.26,0.74,646,"Africa",NA,NA,"Robbery"
"1791",2015,0.26,0.74,647,"Africa",54.947,19047,"Robbery"
"1792",2015,0.26,0.74,648,"Africa",NA,NA,"Robbery"
"1793",2015,0.26,0.74,649,"Africa",336.975,186637,"Robbery"
"1794",2015,0.26,0.74,650,"Africa",NA,NA,"Robbery"
"1795",2015,0.26,0.74,651,"Africa",1042.286,5472,"Robbery"
"1796",2015,0.26,0.74,652,"Africa",13.529,235,"Robbery"
"1797",2015,0.26,0.74,653,"Africa",NA,NA,"Robbery"
"1798",2015,0.26,0.74,654,"Africa",17.17,2503,"Robbery"
"1799",2015,0.26,0.74,655,"Americas",287.701,1076,"Robbery"
"1800",2015,0.26,0.74,656,"Americas",105.263,300,"Robbery"
"1801",2015,0.26,0.74,657,"Americas",5.634,4,"Robbery"
"1802",2015,0.26,0.74,658,"Americas",74.713,7682,"Robbery"
"1803",2015,0.26,0.74,659,"Americas",69.091,76,"Robbery"
"1804",2015,0.26,0.74,660,"Americas",66.344,1918,"Robbery"
"1805",2015,0.26,0.74,661,"Americas",120.343,4070,"Robbery"
"1806",2015,0.26,0.74,662,"Americas",NA,NA,"Robbery"
"1807",2015,0.26,0.74,663,"Americas",NA,NA,"Robbery"
"1808",2015,0.26,0.74,664,"Americas",180.219,2469,"Robbery"
"1809",2015,0.26,0.74,665,"Americas",59.28,214,"Robbery"
"1810",2015,0.26,0.74,666,"Americas",1690.285,81945,"Robbery"
"1811",2015,0.26,0.74,667,"Americas",81.597,5161,"Robbery"
"1812",2015,0.26,0.74,668,"Americas",NA,NA,"Robbery"
"1813",2015,0.26,0.74,669,"Americas",104.828,9553,"Robbery"
"1814",2015,0.26,0.74,670,"Americas",79.168,96472,"Robbery"
"1815",2015,0.26,0.74,671,"Americas",NA,NA,"Robbery"
"1816",2015,0.26,0.74,672,"Americas",205.847,8168,"Robbery"
"1817",2015,0.26,0.74,673,"Americas",71.875,46,"Robbery"
"1818",2015,0.26,0.74,674,"Americas",61.479,22149,"Robbery"
"1819",2015,0.26,0.74,675,"Americas",102.251,328100,"Robbery"
"1820",2015,0.26,0.74,676,"Americas",1028.515,443033,"Robbery"
"1821",2015,0.26,0.74,677,"Americas",NA,NA,"Robbery"
"1822",2015,0.26,0.74,678,"Americas",758.35,1550614,"Robbery"
"1823",2015,0.26,0.74,679,"Americas",592.554,106476,"Robbery"
"1824",2015,0.26,0.74,680,"Americas",213.255,101341,"Robbery"
"1825",2015,0.26,0.74,681,"Americas",581.847,94329,"Robbery"
"1826",2015,0.26,0.74,682,"Americas",190.743,1463,"Robbery"
"1827",2015,0.26,0.74,683,"Americas",314.845,21060,"Robbery"
"1828",2015,0.26,0.74,684,"Americas",272.226,82950,"Robbery"
"1829",2015,0.26,0.74,685,"Americas",569.256,19423,"Robbery"
"1830",2015,0.26,0.74,686,"Asia",69.412,12197,"Robbery"
"1831",2015,0.26,0.74,687,"Asia",NA,NA,"Robbery"
"1832",2015,0.26,0.74,688,"Asia",NA,NA,"Robbery"
"1833",2015,0.26,0.74,689,"Asia",3.944,1220,"Robbery"
"1834",2015,0.26,0.74,690,"Asia",NA,NA,"Robbery"
"1835",2015,0.26,0.74,691,"Asia",1.896,2426,"Robbery"
"1836",2015,0.26,0.74,692,"Asia",18.771,113,"Robbery"
"1837",2015,0.26,0.74,693,"Asia",17.912,537,"Robbery"
"1838",2015,0.26,0.74,694,"Asia",2.845,1446,"Robbery"
"1839",2015,0.26,0.74,695,"Asia",4.558,11776,"Robbery"
"1840",2015,0.26,0.74,696,"Asia",0.277,146,"Robbery"
"1841",2015,0.26,0.74,697,"Asia",31.084,31741,"Robbery"
"1842",2015,0.26,0.74,698,"Asia",2.2,123,"Robbery"
"1843",2015,0.26,0.74,699,"Asia",2.181,1499,"Robbery"
"1844",2015,0.26,0.74,700,"Asia",NA,NA,"Robbery"
"1845",2015,0.26,0.74,701,"Asia",3.159,23,"Robbery"
"1846",2015,0.26,0.74,702,"Asia",NA,NA,"Robbery"
"1847",2015,0.26,0.74,703,"Asia",NA,NA,"Robbery"
"1848",2015,0.26,0.74,704,"Asia",NA,NA,"Robbery"
"1849",2015,0.26,0.74,705,"Asia",7.604,15164,"Robbery"
"1850",2015,0.26,0.74,706,"Asia",19.213,4017,"Robbery"
"1851",2015,0.26,0.74,707,"Asia",9.945,291,"Robbery"
"1852",2015,0.26,0.74,708,"Asia",NA,NA,"Robbery"
"1853",2015,0.26,0.74,709,"Asia",8.01,93,"Robbery"
"1854",2015,0.26,0.74,710,"Asia",NA,NA,"Robbery"
"1855",2015,0.26,0.74,711,"Asia",NA,NA,"Robbery"
"1856",2015,0.26,0.74,712,"Asia",NA,NA,"Robbery"
"1857",2015,0.26,0.74,713,"Asia",42.691,2789,"Robbery"
"1858",2015,0.26,0.74,714,"Asia",1.711,73,"Robbery"
"1859",2015,0.26,0.74,715,"Asia",NA,NA,"Robbery"
"1860",2015,0.26,0.74,716,"Asia",NA,NA,"Robbery"
"1861",2015,0.26,0.74,717,"Asia",43.208,33931,"Robbery"
"1862",2015,0.26,0.74,718,"Asia",8.917,826,"Robbery"
"1863",2015,0.26,0.74,719,"Europe",NA,NA,"Robbery"
"1864",2015,0.26,0.74,720,"Europe",27.028,1946,"Robbery"
"1865",2015,0.26,0.74,721,"Europe",19.074,2022,"Robbery"
"1866",2015,0.26,0.74,722,"Europe",14.727,1440,"Robbery"
"1867",2015,0.26,0.74,723,"Europe",26.844,10210,"Robbery"
"1868",2015,0.26,0.74,724,"Europe",NA,NA,"Robbery"
"1869",2015,0.26,0.74,725,"Europe",16.853,3358,"Robbery"
"1870",2015,0.26,0.74,726,"Europe",9.409,13642,"Robbery"
"1871",2015,0.26,0.74,727,"Europe",9.915,539,"Robbery"
"1872",2015,0.26,0.74,728,"Europe",NA,NA,"Robbery"
"1873",2015,0.26,0.74,729,"Europe",35.753,2034,"Robbery"
"1874",2015,0.26,0.74,730,"Europe",25.627,337,"Robbery"
"1875",2015,0.26,0.74,731,"Europe",28.243,1548,"Robbery"
"1876",2015,0.26,0.74,732,"Europe",16.061,53,"Robbery"
"1877",2015,0.26,0.74,733,"Europe",55.331,2574,"Robbery"
"1878",2015,0.26,0.74,734,"Europe",38.989,779,"Robbery"
"1879",2015,0.26,0.74,735,"Europe",54.229,1590,"Robbery"
"1880",2015,0.26,0.74,736,"Europe",17.885,930,"Robbery"
"1881",2015,0.26,0.74,737,"Europe",86.646,8461,"Robbery"
"1882",2015,0.26,0.74,738,"Europe",8.094,234,"Robbery"
"1883",2015,0.26,0.74,739,"Europe",10.256,8,"Robbery"
"1884",2015,0.26,0.74,740,"Europe",NA,NA,"Robbery"
"1885",2015,0.26,0.74,741,"Europe",30.971,1311,"Robbery"
"1886",2015,0.26,0.74,742,"Europe",40.488,4316,"Robbery"
"1887",2015,0.26,0.74,743,"Europe",0,0,"Robbery"
"1888",2015,0.26,0.74,744,"Europe",57.919,35086,"Robbery"
"1889",2015,0.26,0.74,745,"Europe",55.76,242,"Robbery"
"1890",2015,0.26,0.74,746,"Europe",24.88,156,"Robbery"
"1891",2015,0.26,0.74,747,"Europe",13.372,278,"Robbery"
"1892",2015,0.26,0.74,748,"Europe",149.228,15472,"Robbery"
"1893",2015,0.26,0.74,749,"Europe",34.178,3034,"Robbery"
"1894",2015,0.26,0.74,750,"Europe",11.202,232,"Robbery"
"1895",2015,0.26,0.74,751,"Europe",138.372,64581,"Robbery"
"1896",2015,0.26,0.74,752,"Europe",39.359,3416,"Robbery"
"1897",2015,0.26,0.74,753,"Europe",198.432,22399,"Robbery"
"1898",2015,0.26,0.74,754,"Europe",161.538,104116,"Robbery"
"1899",2015,0.26,0.74,755,"Europe",54.613,44666,"Robbery"
"1900",2015,0.26,0.74,756,"Europe",8.108,3,"Robbery"
"1901",2015,0.26,0.74,757,"Europe",97.707,554,"Robbery"
"1902",2015,0.26,0.74,758,"Europe",31.579,12,"Robbery"
"1903",2015,0.26,0.74,759,"Europe",57.463,9733,"Robbery"
"1904",2015,0.26,0.74,760,"Europe",22.406,1859,"Robbery"
"1905",2015,0.26,0.74,761,"Oceania",37.471,8968,"Robbery"
"1906",2015,0.26,0.74,762,"Oceania",65.699,3032,"Robbery"
"1907",2016,0.31,0.69,763,"Africa",NA,NA,"Robbery"
"1908",2016,0.31,0.69,764,"Africa",5.411,2654,"Robbery"
"1909",2016,0.31,0.69,765,"Africa",NA,NA,"Robbery"
"1910",2016,0.31,0.69,766,"Africa",NA,NA,"Robbery"
"1911",2016,0.31,0.69,767,"Africa",NA,NA,"Robbery"
"1912",2016,0.31,0.69,768,"Africa",18.303,7257,"Robbery"
"1913",2016,0.31,0.69,769,"Africa",NA,NA,"Robbery"
"1914",2016,0.31,0.69,770,"Africa",17.599,4211,"Robbery"
"1915",2016,0.31,0.69,771,"Africa",NA,NA,"Robbery"
"1916",2016,0.31,0.69,772,"Africa",NA,NA,"Robbery"
"1917",2016,0.31,0.69,773,"Africa",NA,NA,"Robbery"
"1918",2016,0.31,0.69,774,"Africa",52.938,18595,"Robbery"
"1919",2016,0.31,0.69,775,"Africa",NA,NA,"Robbery"
"1920",2016,0.31,0.69,776,"Africa",345.812,194374,"Robbery"
"1921",2016,0.31,0.69,777,"Africa",NA,NA,"Robbery"
"1922",2016,0.31,0.69,778,"Africa",NA,NA,"Robbery"
"1923",2016,0.31,0.69,779,"Africa",20.314,362,"Robbery"
"1924",2016,0.31,0.69,780,"Africa",NA,NA,"Robbery"
"1925",2016,0.31,0.69,781,"Africa",NA,NA,"Robbery"
"1926",2016,0.31,0.69,782,"Americas",241.534,913,"Robbery"
"1927",2016,0.31,0.69,783,"Americas",65.035,186,"Robbery"
"1928",2016,0.31,0.69,784,"Americas",88.732,63,"Robbery"
"1929",2016,0.31,0.69,785,"Americas",67.167,6984,"Robbery"
"1930",2016,0.31,0.69,786,"Americas",50,55,"Robbery"
"1931",2016,0.31,0.69,787,"Americas",49.277,1432,"Robbery"
"1932",2016,0.31,0.69,788,"Americas",99.056,3252,"Robbery"
"1933",2016,0.31,0.69,789,"Americas",NA,NA,"Robbery"
"1934",2016,0.31,0.69,790,"Americas",72.477,79,"Robbery"
"1935",2016,0.31,0.69,791,"Americas",NA,NA,"Robbery"
"1936",2016,0.31,0.69,792,"Americas",63.043,232,"Robbery"
"1937",2016,0.31,0.69,793,"Americas",1558.747,76363,"Robbery"
"1938",2016,0.31,0.69,794,"Americas",53.493,3400,"Robbery"
"1939",2016,0.31,0.69,795,"Americas",NA,NA,"Robbery"
"1940",2016,0.31,0.69,796,"Americas",180.175,16704,"Robbery"
"1941",2016,0.31,0.69,797,"Americas",128.833,158894,"Robbery"
"1942",2016,0.31,0.69,798,"Americas",NA,NA,"Robbery"
"1943",2016,0.31,0.69,799,"Americas",191.281,7722,"Robbery"
"1944",2016,0.31,0.69,800,"Americas",NA,NA,"Robbery"
"1945",2016,0.31,0.69,801,"Americas",60.352,21958,"Robbery"
"1946",2016,0.31,0.69,802,"Americas",103.029,332800,"Robbery"
"1947",2016,0.31,0.69,803,"Americas",1004.592,437078,"Robbery"
"1948",2016,0.31,0.69,804,"Americas",NA,NA,"Robbery"
"1949",2016,0.31,0.69,805,"Americas",771.392,1590325,"Robbery"
"1950",2016,0.31,0.69,806,"Americas",636.389,115880,"Robbery"
"1951",2016,0.31,0.69,807,"Americas",304.394,146642,"Robbery"
"1952",2016,0.31,0.69,808,"Americas",499.46,82366,"Robbery"
"1953",2016,0.31,0.69,809,"Americas",167.185,1289,"Robbery"
"1954",2016,0.31,0.69,810,"Americas",328.666,22277,"Robbery"
"1955",2016,0.31,0.69,811,"Americas",248.147,76742,"Robbery"
"1956",2016,0.31,0.69,812,"Americas",548.89,18794,"Robbery"
"1957",2016,0.31,0.69,813,"Asia",NA,NA,"Robbery"
"1958",2016,0.31,0.69,814,"Asia",15.953,969,"Robbery"
"1959",2016,0.31,0.69,815,"Asia",NA,NA,"Robbery"
"1960",2016,0.31,0.69,816,"Asia",3.346,1052,"Robbery"
"1961",2016,0.31,0.69,817,"Asia",NA,NA,"Robbery"
"1962",2016,0.31,0.69,818,"Asia",1.825,2332,"Robbery"
"1963",2016,0.31,0.69,819,"Asia",15.987,98,"Robbery"
"1964",2016,0.31,0.69,820,"Asia",15.51,474,"Robbery"
"1965",2016,0.31,0.69,821,"Asia",2.254,1149,"Robbery"
"1966",2016,0.31,0.69,822,"Asia",4.624,12095,"Robbery"
"1967",2016,0.31,0.69,823,"Asia",0.337,179,"Robbery"
"1968",2016,0.31,0.69,824,"Asia",20.468,21218,"Robbery"
"1969",2016,0.31,0.69,825,"Asia",1.698,96,"Robbery"
"1970",2016,0.31,0.69,826,"Asia",1.54,1062,"Robbery"
"1971",2016,0.31,0.69,827,"Asia",1.313,16,"Robbery"
"1972",2016,0.31,0.69,828,"Asia",3.392,25,"Robbery"
"1973",2016,0.31,0.69,829,"Asia",NA,NA,"Robbery"
"1974",2016,0.31,0.69,830,"Asia",NA,NA,"Robbery"
"1975",2016,0.31,0.69,831,"Asia",0.312,85,"Robbery"
"1976",2016,0.31,0.69,832,"Asia",6.427,13088,"Robbery"
"1977",2016,0.31,0.69,833,"Asia",16.436,3455,"Robbery"
"1978",2016,0.31,0.69,834,"Asia",10.49,308,"Robbery"
"1979",2016,0.31,0.69,835,"Asia",5.033,490,"Robbery"
"1980",2016,0.31,0.69,836,"Asia",8.974,105,"Robbery"
"1981",2016,0.31,0.69,837,"Asia",NA,NA,"Robbery"
"1982",2016,0.31,0.69,838,"Asia",NA,NA,"Robbery"
"1983",2016,0.31,0.69,839,"Asia",NA,NA,"Robbery"
"1984",2016,0.31,0.69,840,"Asia",NA,NA,"Robbery"
"1985",2016,0.31,0.69,841,"Asia",1.25,56,"Robbery"
"1986",2016,0.31,0.69,842,"Asia",NA,NA,"Robbery"
"1987",2016,0.31,0.69,843,"Asia",NA,NA,"Robbery"
"1988",2016,0.31,0.69,844,"Asia",33.977,27123,"Robbery"
"1989",2016,0.31,0.69,845,"Asia",10.982,1028,"Robbery"
"1990",2016,0.31,0.69,846,"Europe",NA,NA,"Robbery"
"1991",2016,0.31,0.69,847,"Europe",23.294,1666,"Robbery"
"1992",2016,0.31,0.69,848,"Europe",15.501,1646,"Robbery"
"1993",2016,0.31,0.69,849,"Europe",11.32,1104,"Robbery"
"1994",2016,0.31,0.69,850,"Europe",25.36,9634,"Robbery"
"1995",2016,0.31,0.69,851,"Europe",NA,NA,"Robbery"
"1996",2016,0.31,0.69,852,"Europe",15.64,3096,"Robbery"
"1997",2016,0.31,0.69,853,"Europe",7.858,11416,"Robbery"
"1998",2016,0.31,0.69,854,"Europe",9.666,526,"Robbery"
"1999",2016,0.31,0.69,855,"Europe",NA,NA,"Robbery"
"2000",2016,0.31,0.69,856,"Europe",38.259,2185,"Robbery"
"2001",2016,0.31,0.69,857,"Europe",NA,NA,"Robbery"
"2002",2016,0.31,0.69,858,"Europe",30.375,1670,"Robbery"
"2003",2016,0.31,0.69,859,"Europe",15.06,50,"Robbery"
"2004",2016,0.31,0.69,860,"Europe",44.698,2099,"Robbery"
"2005",2016,0.31,0.69,861,"Europe",32.979,651,"Robbery"
"2006",2016,0.31,0.69,862,"Europe",46.436,1342,"Robbery"
"2007",2016,0.31,0.69,863,"Europe",15.426,810,"Robbery"
"2008",2016,0.31,0.69,864,"Europe",87.048,8562,"Robbery"
"2009",2016,0.31,0.69,865,"Europe",5.509,159,"Robbery"
"2010",2016,0.31,0.69,866,"Europe",NA,NA,"Robbery"
"2011",2016,0.31,0.69,867,"Europe",29.976,1015,"Robbery"
"2012",2016,0.31,0.69,868,"Europe",25.374,1068,"Robbery"
"2013",2016,0.31,0.69,869,"Europe",44.512,4725,"Robbery"
"2014",2016,0.31,0.69,870,"Europe",NA,NA,"Robbery"
"2015",2016,0.31,0.69,871,"Europe",55.095,33422,"Robbery"
"2016",2016,0.31,0.69,872,"Europe",NA,NA,"Robbery"
"2017",2016,0.31,0.69,873,"Europe",20.415,128,"Robbery"
"2018",2016,0.31,0.69,874,"Europe",11.917,248,"Robbery"
"2019",2016,0.31,0.69,875,"Europe",128.927,13313,"Robbery"
"2020",2016,0.31,0.69,876,"Europe",27.355,2422,"Robbery"
"2021",2016,0.31,0.69,877,"Europe",10.897,226,"Robbery"
"2022",2016,0.31,0.69,878,"Europe",151.488,70645,"Robbery"
"2023",2016,0.31,0.69,879,"Europe",35.475,3103,"Robbery"
"2024",2016,0.31,0.69,880,"Europe",180.606,20506,"Robbery"
"2025",2016,0.31,0.69,881,"Europe",161.5,104439,"Robbery"
"2026",2016,0.31,0.69,882,"Europe",52.326,43009,"Robbery"
"2027",2016,0.31,0.69,883,"Europe",10.526,4,"Robbery"
"2028",2016,0.31,0.69,884,"Europe",79.275,459,"Robbery"
"2029",2016,0.31,0.69,885,"Europe",NA,NA,"Robbery"
"2030",2016,0.31,0.69,886,"Europe",52.924,8987,"Robbery"
"2031",2016,0.31,0.69,887,"Europe",22.387,1876,"Robbery"
"2032",2016,0.31,0.69,888,"Oceania",38.792,9412,"Robbery"
"2033",2016,0.31,0.69,889,"Oceania",77.849,3627,"Robbery"
"2034",2017,0.34,0.66,890,"Africa",NA,NA,"Robbery"
"2035",2017,0.34,0.66,891,"Africa",5.402,2713,"Robbery"
"2036",2017,0.34,0.66,892,"Africa",NA,NA,"Robbery"
"2037",2017,0.34,0.66,893,"Africa",NA,NA,"Robbery"
"2038",2017,0.34,0.66,894,"Africa",NA,NA,"Robbery"
"2039",2017,0.34,0.66,895,"Africa",16.64,6850,"Robbery"
"2040",2017,0.34,0.66,896,"Africa",NA,NA,"Robbery"
"2041",2017,0.34,0.66,897,"Africa",18.147,4458,"Robbery"
"2042",2017,0.34,0.66,898,"Africa",NA,NA,"Robbery"
"2043",2017,0.34,0.66,899,"Africa",NA,NA,"Robbery"
"2044",2017,0.34,0.66,900,"Africa",NA,NA,"Robbery"
"2045",2017,0.34,0.66,901,"Africa",135.392,48174,"Robbery"
"2046",2017,0.34,0.66,902,"Africa",NA,NA,"Robbery"
"2047",2017,0.34,0.66,903,"Africa",331.686,189094,"Robbery"
"2048",2017,0.34,0.66,904,"Africa",1.629,182,"Robbery"
"2049",2017,0.34,0.66,905,"Africa",NA,NA,"Robbery"
"2050",2017,0.34,0.66,906,"Africa",NA,NA,"Robbery"
"2051",2017,0.34,0.66,907,"Africa",NA,NA,"Robbery"
"2052",2017,0.34,0.66,908,"Africa",NA,NA,"Robbery"
"2053",2017,0.34,0.66,909,"Americas",164.921,630,"Robbery"
"2054",2017,0.34,0.66,910,"Americas",83.566,239,"Robbery"
"2055",2017,0.34,0.66,911,"Americas",101.408,72,"Robbery"
"2056",2017,0.34,0.66,912,"Americas",NA,NA,"Robbery"
"2057",2017,0.34,0.66,913,"Americas",51.351,57,"Robbery"
"2058",2017,0.34,0.66,914,"Americas",43.376,1267,"Robbery"
"2059",2017,0.34,0.66,915,"Americas",90.961,2878,"Robbery"
"2060",2017,0.34,0.66,916,"Americas",NA,NA,"Robbery"
"2061",2017,0.34,0.66,917,"Americas",NA,NA,"Robbery"
"2062",2017,0.34,0.66,918,"Americas",NA,NA,"Robbery"
"2063",2017,0.34,0.66,919,"Americas",NA,NA,"Robbery"
"2064",2017,0.34,0.66,920,"Americas",1587.495,78581,"Robbery"
"2065",2017,0.34,0.66,921,"Americas",59.44,3797,"Robbery"
"2066",2017,0.34,0.66,922,"Americas",NA,NA,"Robbery"
"2067",2017,0.34,0.66,923,"Americas",120.829,11393,"Robbery"
"2068",2017,0.34,0.66,924,"Americas",179.213,223617,"Robbery"
"2069",2017,0.34,0.66,925,"Americas",NA,NA,"Robbery"
"2070",2017,0.34,0.66,926,"Americas",242.805,9972,"Robbery"
